n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
57211.9754,-0.0516,-0.5099,4.9165,-0.6901,-5.0081,-0.4486,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57215.9071,-0.0286,-0.4755,5.2903,-0.4143,-5.1233,-0.2876,0.0,0.0,0.4433,-0.0323,0.0028,-0.0292,0.0325,0.0037,-0.0296
57219.9917,-0.0057,-0.4641,5.2497,-0.5006,-5.0656,-0.4659,0.0,0.0,0.4433,-0.0323,0.0028,-0.0292,0.0325,0.0038,-0.0297
57223.9788,0.0,-0.4297,4.9218,-0.6038,-5.0656,-0.4314,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57227.8906,0.0172,-0.4011,5.0656,-0.4199,-5.02,-0.3911,0.0,0.0,0.4433,-0.0323,0.0028,-0.0291,0.0325,0.0038,-0.0296
57231.9793,0.0057,-0.3495,4.6518,0.0517,-4.991,-0.4026,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0297
57235.8807,0.0172,-0.338,4.9794,-0.6096,-4.9909,-0.4429,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57239.9746,0.0172,-0.3037,4.9392,-0.0748,-4.9738,-0.4601,0.0,0.0,0.4433,-0.0322,0.0027,-0.0291,0.0325,0.0038,-0.0295
57244.0122,0.0,-0.3151,4.8762,-0.5981,-4.9567,-0.4313,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57247.9071,-0.0115,-0.3094,4.8934,-0.5003,-4.9967,-0.3853,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57251.9588,-0.0172,-0.2922,4.9335,-0.0863,-4.9395,-0.5406,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57255.8882,-0.0115,-0.2922,4.9909,-0.5176,-4.9624,-0.4198,0.0,0.0,0.4433,-0.0323,0.0028,-0.0291,0.0325,0.0038,-0.0296
57259.8929,-0.0229,-0.3151,4.8358,-0.46,-4.9164,-0.7591,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0294
57263.9166,-0.0286,-0.3151,4.8877,-0.4026,-4.9104,-0.5751,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57267.9311,-0.0229,-0.3151,5.0427,-0.5522,-4.9966,-0.4601,0.0,0.0,0.4433,-0.0323,0.0028,-0.0291,0.0325,0.0038,-0.0296
57271.8859,-0.0344,-0.3266,4.6689,-0.3679,-4.9104,-0.5751,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57275.8871,-0.0344,-0.3552,4.7439,-0.5922,-4.968,-0.5234,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57279.9219,-0.0516,-0.3896,4.583,-1.0347,-4.9394,-0.6096,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57283.8587,-0.0573,-0.4183,4.738,-0.7589,-4.939,-0.4716,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57287.9451,-0.0688,-0.424,4.7324,-0.6209,-5.0199,-0.5004,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57291.8644,-0.0745,-0.4354,4.7439,-0.5405,-4.9623,-0.6211,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57295.8967,-0.0859,-0.4297,4.6404,-0.023,-4.9509,-0.5694,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57299.8785,-0.0974,-0.4469,4.7495,-0.7129,-4.9337,-0.5809,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57303.9202,-0.0974,-0.4354,4.813,-0.4543,-4.9105,-0.5406,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57307.9563,-0.1146,-0.4011,4.6171,-0.0747,-5.0714,-0.3221,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57311.9496,-0.126,-0.4183,4.7437,-0.7762,-5.0024,-0.4429,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57315.9527,-0.126,-0.424,4.7091,-0.6036,-4.8819,-0.5521,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57319.8882,-0.1203,-0.424,4.7034,-0.6151,-4.8358,-0.5348,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57323.8911,-0.1146,-0.4125,4.7324,-0.7072,-4.9451,-0.6154,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57327.8845,-0.1146,-0.3953,4.7497,-0.3852,-4.9738,-0.4716,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57331.918,-0.126,-0.3781,4.3587,-0.1551,-4.8586,-0.5348,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57335.9437,-0.1318,-0.3724,4.7206,-0.5117,-5.0947,-0.4429,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57339.8978,-0.1203,-0.3839,4.7206,-0.5117,-4.8358,-0.5003,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57343.8991,-0.126,-0.3839,4.6691,-0.6266,-4.8705,-0.5291,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57347.8587,-0.1318,-0.3896,4.5254,-0.6955,-4.8011,-0.4485,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0296
57351.8808,-0.1203,-0.4183,4.7148,-0.6036,-4.8877,-0.4601,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57355.8796,-0.1146,-0.4125,4.7325,-0.5807,-4.9105,-0.5233,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57359.8908,-0.1146,-0.4068,4.761,-0.6037,-4.8934,-0.4601,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57363.8786,-0.1146,-0.4125,4.8014,-0.6555,-4.9852,-0.4889,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57367.874,-0.1146,-0.3896,4.6807,-0.4657,-4.922,-0.3853,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57371.8733,-0.1089,-0.3839,4.7612,-0.3622,-4.9048,-0.4486,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57375.8771,-0.1089,-0.4068,4.5482,-0.7357,-4.951,-0.4831,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57379.853,-0.1031,-0.4183,4.7323,-0.7762,-4.9334,-0.4428,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57383.8882,-0.1089,-0.4297,4.6977,-0.6094,-4.9966,-0.5521,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57387.8762,-0.1089,-0.424,4.7611,-0.529,-4.9333,-0.4831,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57391.8619,-0.1031,-0.4125,4.7382,-0.5635,-4.9391,-0.3393,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0037,-0.0296
57395.8777,-0.1203,-0.3953,4.5485,-0.2989,-4.9738,-0.4889,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57399.8672,-0.1375,-0.3896,4.508,-0.4885,-5.0143,-0.4486,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57403.8688,-0.1432,-0.3896,4.7092,-0.5691,-5.0085,-0.5349,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57407.8884,-0.1604,-0.3724,4.4738,-0.3333,-5.0428,-0.3969,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0037,-0.0295
57411.8897,-0.1776,-0.3495,4.4448,0.046,-4.9738,-0.4716,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57415.8759,-0.1891,-0.361,4.6002,-0.5403,-5.0142,-0.4774,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57419.9067,-0.1891,-0.3495,4.6002,-0.6151,-5.02,-0.3566,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0037,-0.0296
57423.8873,-0.212,-0.3209,4.3758,-0.1724,-5.0256,-0.5119,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57427.9018,-0.2177,-0.3151,4.5194,-0.4885,-5.0485,-0.4544,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57431.9811,-0.2349,-0.3094,4.5485,-0.3851,-5.0656,-0.4199,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57435.9914,-0.2406,-0.3094,4.5769,-0.5173,-4.9105,-0.4716,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57439.9052,-0.2406,-0.3266,4.5598,-0.5748,-5.0775,-0.5005,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57443.9371,-0.2349,-0.3266,4.5541,-0.4426,-4.8643,-0.4888,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0295
57447.8687,-0.2234,-0.3094,4.6289,-0.2414,-4.8301,-0.5175,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57451.9153,-0.2177,-0.3151,4.4505,-0.3735,-4.8877,-0.4658,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57455.8867,-0.2063,-0.3323,4.5656,-0.3966,-4.8701,-0.4658,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57459.876,-0.2005,-0.3209,4.6865,-0.276,-4.9333,-0.5061,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57463.9084,-0.2005,-0.3037,4.5195,-0.1379,-4.9391,-0.4486,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57467.8961,-0.1776,-0.3323,4.6575,-0.8278,-4.8359,-0.3968,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0037,-0.0295
57471.9119,-0.1662,-0.3209,4.6517,-0.3277,-4.8758,-0.3968,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0037,-0.0295
57475.9859,-0.1432,-0.3209,4.8763,-0.4601,-4.8991,-0.4428,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57479.9081,-0.1318,-0.3151,4.7036,-0.3334,-4.83,-0.5405,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57483.8849,-0.1146,-0.3151,4.7093,-0.3449,-4.859,-0.6096,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57487.991,-0.1146,-0.3209,4.6174,-0.4081,-4.8414,-0.6038,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57491.8669,-0.1031,-0.3323,4.6805,-0.6611,-4.7264,-0.4197,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57495.8748,-0.0917,-0.361,4.6689,-0.8853,-4.7897,-0.4197,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57499.8875,-0.0917,-0.3839,4.6461,-0.7818,-5.0027,-0.5982,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57503.8613,-0.1031,-0.3896,4.6174,-0.5174,-5.0257,-0.4141,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57507.8815,-0.0974,-0.4011,4.6574,-0.4484,-4.8877,-0.4198,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57511.9633,-0.1031,-0.3953,4.5712,-0.5345,-4.9219,-0.5348,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57515.8538,-0.1203,-0.3781,4.4049,0.0057,-4.9276,-0.5521,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57519.846,-0.1318,-0.3953,4.5883,-0.5518,-4.8875,-0.6383,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57523.8901,-0.1375,-0.4125,4.6001,-0.684,-4.9219,-0.5463,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57527.8625,-0.1547,-0.4125,4.5023,-0.4598,-4.9452,-0.5234,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57531.9815,-0.1662,-0.4125,4.4794,-0.5517,-4.9452,-0.4831,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57535.9043,-0.1776,-0.424,4.5715,-0.7185,-4.9395,-0.5694,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57539.8773,-0.1948,-0.4125,4.5198,-0.5288,-4.9794,-0.5579,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0295
57543.8641,-0.1891,-0.4068,4.6286,-0.7013,-4.8934,-0.4888,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57547.8588,-0.1833,-0.4183,4.5944,-0.6611,-4.9162,-0.5348,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57551.8888,-0.1776,-0.4469,4.8011,-0.8912,-4.8876,-0.5578,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57555.8908,-0.1604,-0.4698,4.6688,-0.9083,-4.7496,-0.6209,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57559.8676,-0.1432,-0.4985,4.6116,-0.6266,-4.7839,-0.5692,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57563.9908,-0.1318,-0.5156,4.784,-0.8855,-4.8471,-0.621,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57567.9974,-0.1318,-0.4927,4.5081,-0.2874,-4.7667,-0.5979,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57571.9052,-0.1146,-0.4985,4.7149,-0.5979,-4.8129,-0.5175,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57575.8783,-0.1146,-0.4985,4.6174,-0.5116,-5.037,-0.5579,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57579.8658,-0.1146,-0.4698,4.5481,-0.1724,-4.8586,-0.5348,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0295
57583.8816,-0.1089,-0.4641,4.5256,-0.4656,-4.8243,-0.552,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57587.9003,-0.1089,-0.4813,4.6174,-0.9485,-4.8415,-0.529,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57591.9428,-0.1031,-0.4698,4.5884,-0.4771,-4.8015,-0.5348,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57595.8917,-0.1146,-0.4412,4.5023,-0.3276,-4.8586,-0.5118,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57599.8806,-0.1203,-0.424,4.5888,-0.5633,-4.8129,-0.5118,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57603.8553,-0.126,-0.4068,4.5428,-0.2874,-4.8015,-0.5463,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57607.8751,-0.126,-0.3839,4.6574,-0.3622,-4.7553,-0.552,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57611.9428,-0.126,-0.3839,4.4447,-0.4023,-4.7896,-0.5635,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57615.8605,-0.1318,-0.3953,4.6229,-0.707,-4.8643,-0.5348,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57619.8787,-0.1203,-0.3839,4.6175,-0.2817,-4.7839,-0.5577,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0296
57623.9437,-0.1318,-0.3896,4.4105,-0.4023,-4.9219,-0.4888,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57627.8953,-0.1318,-0.4125,4.554,-1.0174,-4.7953,-0.5232,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57631.896,-0.126,-0.4068,4.6344,-0.684,-4.7667,-0.5692,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57635.9325,-0.1203,-0.424,4.6633,-0.7358,-4.761,-0.552,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57639.8866,-0.1146,-0.4297,4.5023,-0.4655,-4.7724,-0.5864,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57643.8845,-0.126,-0.424,4.4105,-0.362,-4.7782,-0.552,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0295
57647.9384,-0.126,-0.4354,4.5198,-0.5345,-4.8014,-0.6325,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57651.8712,-0.1432,-0.4297,4.3358,-0.2298,-4.8071,-0.6095,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57655.8666,-0.1318,-0.4412,4.5883,-0.5518,-4.7724,-0.6497,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57659.8725,-0.1375,-0.4412,4.5427,-0.4828,-4.8128,-0.713,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57663.9397,-0.1318,-0.4698,4.5999,-0.8507,-4.7724,-0.5807,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57667.8854,-0.126,-0.4755,4.5198,-0.5173,-4.7781,-0.6209,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57671.8711,-0.126,-0.4584,4.5023,-0.454,-4.8072,-0.5923,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57675.9895,-0.1203,-0.4641,4.7956,-0.7532,-4.7957,-0.6268,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57679.944,-0.1203,-0.4526,4.6978,-0.4944,-4.8015,-0.5578,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57683.8901,-0.1031,-0.4755,4.7955,-0.8165,-4.7381,-0.6957,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57687.9023,-0.0859,-0.4927,4.7267,-0.6669,-4.8015,-0.575,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57691.9825,-0.0802,-0.5042,4.6919,-0.6784,-4.8241,-0.759,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57695.877,-0.0745,-0.5099,4.4966,-0.4483,-4.8015,-0.575,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57699.9801,-0.0745,-0.5156,4.6405,-0.7473,-4.8014,-0.6383,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57703.9783,-0.0745,-0.5214,4.5772,-0.7415,-4.8129,-0.5578,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57707.8957,-0.0802,-0.4985,4.5885,-0.3621,-4.8472,-0.5463,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57711.9503,-0.0745,-0.5099,4.6,-0.7703,-4.7838,-0.6267,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57715.8854,-0.0802,-0.5214,4.5082,-0.7127,-4.8876,-0.5693,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57719.9228,-0.0974,-0.5271,4.4849,-0.7414,-4.7899,-0.7187,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57723.8882,-0.1031,-0.5271,4.5427,-0.5288,-4.79,-0.621,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57727.8733,-0.1203,-0.5156,4.6229,-0.73,-4.9338,-0.5636,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57731.9165,-0.1318,-0.5042,4.4566,-0.4483,-4.8301,-0.529,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57735.9128,-0.1375,-0.4813,4.5485,-0.3219,-4.8357,-0.6325,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57739.9197,-0.1375,-0.4985,4.5596,-0.7587,-4.83,-0.598,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57743.9012,-0.1432,-0.5042,4.5367,-0.8391,-4.8704,-0.6038,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57747.871,-0.1432,-0.4985,4.5655,-0.5001,-4.8071,-0.6843,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57751.9465,-0.1432,-0.5042,4.5598,-0.4943,-4.8243,-0.6038,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57755.8909,-0.1432,-0.487,4.6231,-0.4254,-4.8414,-0.598,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57759.9238,-0.1318,-0.4813,4.6459,-0.5001,-4.7838,-0.6209,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57764.0247,-0.1375,-0.4813,4.5481,-0.7874,-4.8704,-0.6671,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57767.8898,-0.1318,-0.4927,4.5715,-0.7645,-4.7839,-0.5635,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57771.8698,-0.1432,-0.4755,4.3815,-0.3505,-4.8471,-0.6153,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57775.9075,-0.1375,-0.4641,4.5713,-0.3851,-4.8586,-0.4715,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57779.9485,-0.1375,-0.4813,4.5483,-0.6667,-4.8818,-0.6211,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57783.859,-0.126,-0.4813,4.7785,-0.7015,-4.7667,-0.6152,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0296
57787.88,-0.1146,-0.4813,4.7266,-0.7762,-4.8704,-0.6096,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57791.9307,-0.1146,-0.5042,4.7437,-0.7474,-4.9682,-0.8742,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57795.8868,-0.1146,-0.5042,4.6749,-0.6209,-4.9219,-0.4831,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57799.8797,-0.1203,-0.5099,4.6345,-0.5059,-4.9103,-0.6843,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57803.8843,-0.126,-0.4985,4.577,-0.3449,-4.8989,-0.6613,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57807.884,-0.126,-0.4927,4.5888,-0.5633,-4.8989,-0.6786,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57811.8987,-0.1203,-0.4755,4.8245,-0.253,-4.8989,-0.6728,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0296
57815.8634,-0.1031,-0.4985,4.8013,-0.7877,-4.8988,-0.7476,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57819.8849,-0.1031,-0.5214,4.6516,-0.5633,-4.9107,-0.7706,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57823.8899,-0.1031,-0.5099,4.5941,-0.4943,-4.8471,-0.6038,0.0,0.0,0.4433,-0.0322,0.0028,-0.0293,0.0325,0.0038,-0.0296
57827.8738,-0.1146,-0.5042,4.5656,-0.4368,-4.9278,-0.7994,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57831.8952,-0.1031,-0.4927,4.7954,-0.368,-4.7152,-0.6842,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57835.9502,-0.1031,-0.4927,4.7035,-0.5462,-4.8991,-0.9604,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57839.9041,-0.0974,-0.5042,4.7382,-0.5692,-4.9164,-0.7994,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0295
57843.8846,-0.0917,-0.5099,4.7035,-0.5462,-4.8013,-0.7877,0.0,0.0,0.4433,-0.0322,0.0028,-0.0291,0.0325,0.0038,-0.0295
57847.8988,-0.0974,-0.5214,4.5884,-0.4713,-5.0025,-0.8167,0.0,0.0,0.4433,-0.0322,0.0028,-0.0292,0.0325,0.0038,-0.0296
57851.88,-0.1031,-0.5156,4.5485,-0.3276,-4.9854,-0.765,0.0,0.0,0.4433,-0.0322,0.0027,-0.0292,0.0325,0.0038,-0.0295
