n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
43647.9803,19.0313,-13.438,22.7794,-12.057,14.572,-15.3314,NaN,NaN,0.6,-0.0319,0.0033,-0.0287,0.0325,0.0047,-0.0285
43651.929,19.0747,-13.4422,22.6496,-11.7349,14.8024,-15.028,NaN,NaN,0.6,-0.0319,0.0032,-0.0286,0.0325,0.0047,-0.0284
43655.9514,19.0874,-13.4436,22.83,-12.0366,14.3939,-14.8282,NaN,NaN,0.6,-0.0319,0.0033,-0.0287,0.0325,0.0047,-0.0284
43659.9414,19.1177,-13.4773,22.8558,-12.1538,14.6968,-14.6784,NaN,NaN,0.6,-0.032,0.0033,-0.0286,0.0325,0.0047,-0.0284
43663.9493,19.1236,-13.4964,22.8481,-11.7964,14.779,-14.7692,NaN,NaN,0.6,-0.0319,0.0032,-0.0286,0.0325,0.0047,-0.0284
43667.9673,19.1475,-13.467,22.8909,-12.1686,14.8091,-14.3309,NaN,NaN,0.6,-0.032,0.0033,-0.0286,0.0325,0.0046,-0.0284
43671.9611,19.1226,-13.4582,22.8982,-11.782,14.335,-14.3905,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0325,0.0046,-0.0284
43675.9268,19.1228,-13.5082,22.7048,-11.8154,14.4649,-15.0351,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0325,0.0047,-0.0284
43679.9668,19.1533,-13.436,22.8672,-11.5063,15.0102,-14.3197,NaN,NaN,0.6,-0.0319,0.0032,-0.0286,0.0325,0.0046,-0.0285
43684.0097,19.1541,-13.3992,22.9113,-12.0504,14.8216,-14.3324,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0284
43687.9682,19.1902,-13.4021,22.8732,-12.0148,15.0165,-14.5225,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0284
43691.9343,19.1656,-13.3374,22.8992,-11.5222,14.2936,-14.455,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0284
43695.9163,19.1966,-13.3093,22.8671,-11.9953,14.9047,-14.1484,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0286
43699.95,19.208,-13.3284,22.8173,-12.0353,14.8274,-15.0986,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0325,0.0047,-0.0284
43703.9239,19.2205,-13.3048,22.8418,-11.6879,14.9272,-14.5957,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0047,-0.0284
43707.9275,19.2083,-13.2975,22.7806,-12.0705,14.643,-14.3623,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0283
43711.9338,19.1958,-13.3211,22.8164,-12.0474,14.6666,-14.7861,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0047,-0.0284
43715.9356,19.245,-13.3194,23.1035,-11.7619,15.0169,-14.4923,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0324,0.0046,-0.0286
43719.9457,19.2446,-13.3503,22.8603,-12.0453,14.5722,-15.172,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0047,-0.0286
43723.9488,19.2379,-13.368,23.0237,-11.8508,14.6786,-14.6094,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0047,-0.0286
43727.9672,19.2443,-13.3813,22.9987,-12.2304,14.7966,-14.3783,NaN,NaN,0.6,-0.032,0.0033,-0.0286,0.0325,0.0046,-0.0287
43731.9219,19.2263,-13.4049,22.8423,-12.044,14.6428,-14.9497,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0047,-0.0284
43735.9646,19.2685,-13.4768,23.0792,-12.1356,14.9687,-15.3352,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0325,0.0047,-0.0285
43739.9421,19.2745,-13.496,22.9492,-11.7871,14.9687,-14.8806,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0324,0.0047,-0.0285
43743.9535,19.2875,-13.4665,22.9353,-11.7089,14.9343,-14.8057,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0325,0.0047,-0.0283
43747.9598,19.2984,-13.4915,22.8725,-11.9636,15.0883,-14.9085,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0324,0.0047,-0.0285
43751.9571,19.3164,-13.4929,22.961,-11.8005,14.9514,-14.659,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0325,0.0046,-0.0284
43755.9563,19.3227,-13.4811,22.9182,-12.236,14.7564,-14.3768,NaN,NaN,0.6,-0.032,0.0032,-0.0285,0.0325,0.0046,-0.0285
43759.9539,19.3061,-13.487,22.9984,-12.0265,14.7681,-14.4386,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0283
43763.9605,19.3108,-13.4178,23.1037,-11.2916,14.5132,-14.5803,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0282
43767.9514,19.3172,-13.431,22.9178,-11.6698,14.8454,-14.9406,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0047,-0.0282
43771.9677,19.3063,-13.406,22.9176,-11.765,14.7139,-14.4831,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0046,-0.0282
43775.9574,19.3057,-13.3869,22.8306,-11.7574,14.7207,-14.7906,NaN,NaN,0.6,-0.032,0.0032,-0.0286,0.0325,0.0047,-0.0283
43779.9593,19.2378,-13.343,22.2274,-11.8501,14.619,-14.5805,NaN,NaN,0.6,-0.032,0.0032,-0.0288,0.0325,0.0046,-0.0283
43783.9507,18.8936,-13.3033,21.0453,-11.7277,13.9458,-14.1164,NaN,NaN,0.6,-0.032,0.0033,-0.0291,0.0325,0.0046,-0.0285
43787.9508,16.8452,-13.2638,18.6633,-11.8223,12.6792,-13.871,NaN,NaN,0.6,-0.032,0.0033,-0.0294,0.0325,0.0046,-0.0287
43792.0114,14.7027,-13.1713,16.3377,-11.7549,11.3148,-13.3432,NaN,NaN,0.6,-0.0319,0.0033,-0.0297,0.0325,0.0046,-0.029
43796.0026,11.6596,-13.0472,13.8984,-11.4199,8.4354,-12.9152,NaN,NaN,0.6,-0.0319,0.0033,-0.0298,0.0326,0.0045,-0.0292
43799.9316,9.8287,-13.0391,11.5899,-12.355,6.7361,-13.5213,NaN,NaN,0.6,-0.0319,0.0034,-0.0299,0.0326,0.0045,-0.0293
43803.9548,8.1056,-13.0115,9.805,-12.8347,4.9567,-13.1533,NaN,NaN,0.6,-0.0319,0.0034,-0.03,0.0326,0.0045,-0.0294
43808.0102,6.5171,-12.9942,7.9264,-12.3832,3.6981,-13.2425,NaN,NaN,0.6,-0.032,0.0034,-0.03,0.0325,0.0045,-0.0297
43811.9551,4.3473,-12.8822,5.8772,-12.1752,1.5873,-12.5027,NaN,NaN,0.6,-0.032,0.0034,-0.0302,0.0325,0.0045,-0.0297
43816.0397,2.8258,-12.8424,4.4161,-12.1237,-0.0286,-12.8855,NaN,NaN,0.6,-0.032,0.0034,-0.0301,0.0324,0.0045,-0.0297
43820.0543,1.123,-12.8812,2.9177,-12.9675,-1.9427,-13.4759,NaN,NaN,0.6,-0.032,0.0035,-0.0299,0.0324,0.0046,-0.0297
43823.964,-0.9913,-12.9048,0.4985,-13.2622,-3.4685,-13.322,NaN,NaN,0.6,-0.032,0.0035,-0.0298,0.0323,0.0046,-0.0301
43827.9748,-2.7284,-12.9594,-1.1918,-13.5414,-5.296,-13.0774,NaN,NaN,0.6,-0.032,0.0036,-0.0296,0.0323,0.0046,-0.0301
43831.9384,-4.4908,-12.9726,-2.803,-13.5201,-7.1693,-12.4856,NaN,NaN,0.6,-0.032,0.0036,-0.0295,0.0323,0.0045,-0.0301
43835.9496,-6.079,-13.0244,-4.2436,-13.7771,-8.8762,-12.3131,NaN,NaN,0.6,-0.032,0.0036,-0.0295,0.0323,0.0045,-0.0302
43840.089,-7.7122,-13.2481,-6.01,-15.0899,-10.2769,-12.9501,NaN,NaN,0.6,-0.032,0.0036,-0.0289,0.0323,0.0045,-0.0302
43843.9416,-9.282,-13.3688,-7.6086,-14.9504,-11.7476,-13.196,NaN,NaN,0.6,-0.032,0.0036,-0.0287,0.0323,0.0045,-0.0302
43847.9476,-10.1661,-13.4235,-8.0308,-14.8699,-12.9737,-12.3247,NaN,NaN,0.6,-0.0321,0.0036,-0.0293,0.0322,0.0045,-0.0303
43851.9422,-11.771,-13.5039,-9.9745,-14.8801,-14.4662,-12.5019,NaN,NaN,0.6,-0.032,0.0036,-0.0289,0.0322,0.0044,-0.0303
43855.974,-13.1143,-13.6838,-11.0634,-15.4225,-15.7947,-12.8433,NaN,NaN,0.6,-0.032,0.0037,-0.0284,0.0322,0.0045,-0.0304
43859.9608,-13.9745,-13.8315,-11.689,-15.4881,-16.8158,-13.3728,NaN,NaN,0.6,-0.032,0.0037,-0.0283,0.0322,0.0045,-0.0304
43863.9521,-14.6026,-13.8783,-12.281,-15.0432,-17.5601,-13.2243,NaN,NaN,0.6,-0.032,0.0036,-0.0282,0.0322,0.0045,-0.0304
43867.9482,-15.0469,-13.9744,-12.3982,-15.1532,-18.2278,-13.4978,NaN,NaN,0.6,-0.032,0.0036,-0.028,0.0322,0.0045,-0.0305
43871.9571,-15.3555,-14.0319,-12.421,-14.9654,-18.6992,-13.2499,NaN,NaN,0.6,-0.032,0.0036,-0.028,0.0322,0.0045,-0.0304
43875.9558,-15.3842,-14.1126,-11.9403,-14.9012,-18.7236,-13.2644,NaN,NaN,0.6,-0.032,0.0036,-0.0279,0.0322,0.0045,-0.0303
43879.9767,-15.2483,-14.1284,-11.403,-13.757,-18.4264,-13.3332,NaN,NaN,0.6,-0.0321,0.0035,-0.0286,0.0322,0.0045,-0.0302
43883.9418,-15.2067,-14.0276,-11.3438,-13.2723,-18.2941,-13.2488,NaN,NaN,0.6,-0.0322,0.0034,-0.029,0.0322,0.0045,-0.0301
43887.9357,-15.2126,-13.9484,-11.3675,-12.9618,-18.2705,-13.9675,NaN,NaN,0.6,-0.0322,0.0034,-0.0291,0.0322,0.0045,-0.0299
43891.9287,-15.2192,-13.8577,-11.2453,-12.6093,-18.415,-13.8795,NaN,NaN,0.6,-0.0322,0.0033,-0.0291,0.0322,0.0045,-0.03
43896.1887,-15.3134,-13.8144,-11.5834,-12.8574,-18.5177,-13.7138,NaN,NaN,0.6,-0.0322,0.0033,-0.0292,0.0322,0.0045,-0.03
43899.9668,-15.3263,-13.7855,-11.3731,-13.2198,-18.5231,-13.6889,NaN,NaN,0.6,-0.0322,0.0033,-0.0291,0.0322,0.0045,-0.03
43904.0738,-15.3731,-13.7941,-11.6124,-13.9228,-18.579,-13.6697,NaN,NaN,0.6,-0.0322,0.0034,-0.0285,0.0322,0.0045,-0.03
43908.069,-15.4147,-13.797,-11.9174,-14.2109,-18.6634,-13.6578,NaN,NaN,0.6,-0.0321,0.0034,-0.028,0.0323,0.0045,-0.03
43911.9639,-15.4143,-13.8027,-11.8823,-14.4992,-18.6513,-13.7004,NaN,NaN,0.6,-0.0321,0.0035,-0.0277,0.0322,0.0045,-0.03
43915.9987,-15.4029,-13.833,-11.8882,-14.7719,-18.6991,-13.6416,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0045,-0.03
43919.9402,-15.421,-13.8589,-12.046,-14.8348,-18.7652,-13.5284,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0045,-0.03
43923.949,-15.4675,-13.9223,-11.9995,-14.7963,-18.7842,-13.543,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0045,-0.03
43928.0165,-15.5102,-13.9814,-11.865,-14.7164,-18.8633,-13.1889,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0045,-0.0302
43932.0763,-15.5562,-14.0507,-11.9757,-14.8673,-18.7425,-13.4903,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0302
43936.0365,-15.5982,-14.0968,-11.9695,-14.8786,-18.8327,-13.2111,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0302
43939.9773,-15.6218,-14.1473,-11.8942,-14.6938,-18.7469,-13.4522,NaN,NaN,0.6,-0.0322,0.0035,-0.0274,0.0323,0.0044,-0.0301
43944.0441,-15.6523,-14.1748,-11.8699,-14.661,-18.8326,-13.1861,NaN,NaN,0.6,-0.0322,0.0035,-0.0274,0.0323,0.0044,-0.0302
43947.9342,-15.6704,-14.1762,-11.8586,-14.5701,-18.8254,-13.1847,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.0302
43951.9512,-15.6645,-14.182,-11.8177,-14.6709,-18.7422,-13.3905,NaN,NaN,0.6,-0.0322,0.0035,-0.0274,0.0323,0.0044,-0.0301
43955.9738,-15.6708,-14.1705,-11.7884,-14.6027,-18.8267,-13.4034,NaN,NaN,0.6,-0.0322,0.0035,-0.0274,0.0323,0.0044,-0.0301
43960.0642,-15.6645,-14.1575,-11.7417,-14.6608,-18.8318,-13.4343,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0045,-0.03
43964.0333,-15.6649,-14.1517,-11.9051,-14.9295,-18.8269,-13.2169,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.0301
43967.9565,-15.6583,-14.1445,-11.8642,-14.8243,-18.7478,-13.3098,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.03
43971.9429,-15.6516,-14.1618,-11.911,-14.9239,-18.7413,-13.4023,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.0301
43976.0063,-15.652,-14.156,-11.9001,-14.9182,-18.8384,-13.2859,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.03
43979.9628,-15.6586,-14.1878,-12.0054,-15.1303,-18.8636,-13.5002,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.03
43983.9468,-15.6586,-14.1878,-11.8526,-14.8541,-18.8271,-13.2669,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.0301
43987.9755,-15.6582,-14.1935,-11.8584,-14.8726,-18.8201,-13.2097,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.0302
43991.9513,-15.6645,-14.2065,-11.8994,-14.8628,-18.8567,-13.2315,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.0302
43995.9526,-15.7053,-14.2455,-12.4859,-15.444,-18.8802,-13.3386,NaN,NaN,0.6,-0.0322,0.0035,-0.0273,0.0323,0.0044,-0.0301
43999.9361,-15.8434,-14.3179,-13.1622,-15.6277,-19.3428,-13.7903,NaN,NaN,0.6,-0.0321,0.0035,-0.0273,0.0323,0.0044,-0.0299
44003.9324,-16.254,-14.3721,-14.1285,-15.0494,-19.7791,-14.2164,NaN,NaN,0.6,-0.0321,0.0034,-0.0283,0.0323,0.0045,-0.0298
44007.9441,-17.1883,-14.445,-15.1168,-15.2598,-20.7203,-14.3304,NaN,NaN,0.6,-0.0321,0.0035,-0.0281,0.0323,0.0045,-0.0298
44011.974,-17.8254,-14.553,-15.2244,-15.8108,-21.304,-14.4136,NaN,NaN,0.6,-0.032,0.0035,-0.0279,0.0323,0.0045,-0.0298
44015.9606,-18.0825,-14.6604,-15.0457,-16.031,-21.4933,-14.3618,NaN,NaN,0.6,-0.032,0.0035,-0.0277,0.0323,0.0045,-0.0298
44019.9584,-18.2161,-14.7912,-15.1764,-16.2699,-21.3459,-14.4361,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0045,-0.0299
44023.9774,-18.1324,-14.8405,-14.7969,-15.6979,-21.1193,-14.2999,NaN,NaN,0.6,-0.0321,0.0035,-0.0276,0.0323,0.0045,-0.0299
44027.9479,-18.2163,-14.9536,-15.1882,-16.4502,-20.9542,-13.9931,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0044,-0.0299
44031.9737,-18.2166,-15.0662,-15.2006,-16.2847,-20.7379,-14.3126,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0045,-0.0299
44035.9578,-18.2463,-15.1747,-15.1526,-16.4411,-20.7506,-14.2889,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0045,-0.0298
44039.9766,-18.3121,-15.2615,-15.0766,-16.5168,-21.0092,-14.264,NaN,NaN,0.6,-0.032,0.0036,-0.0275,0.0323,0.0045,-0.0299
44043.958,-18.36,-15.3218,-15.1651,-16.5048,-20.9282,-14.1984,NaN,NaN,0.6,-0.032,0.0036,-0.0276,0.0323,0.0044,-0.0299
44047.9647,-18.4146,-15.3896,-15.0636,-16.6259,-20.9833,-14.2416,NaN,NaN,0.6,-0.032,0.0036,-0.0275,0.0323,0.0045,-0.0299
44051.9719,-18.4323,-15.441,-15.1944,-16.6492,-21.0194,-14.2447,NaN,NaN,0.6,-0.032,0.0036,-0.0275,0.0323,0.0044,-0.0299
44055.9586,-18.3858,-15.432,-14.5903,-15.9665,-21.0443,-14.2283,NaN,NaN,0.6,-0.0322,0.0035,-0.0284,0.0323,0.0044,-0.0299
44059.9501,-18.3121,-15.3303,-14.2286,-14.6828,-21.0389,-14.2283,NaN,NaN,0.6,-0.0322,0.0034,-0.0289,0.0323,0.0044,-0.0299
44063.9523,-18.2945,-15.3229,-14.6553,-15.7127,-20.9711,-14.2342,NaN,NaN,0.6,-0.0322,0.0035,-0.0284,0.0323,0.0044,-0.0298
44067.9614,-18.2336,-15.3107,-14.2226,-15.7051,-21.0019,-14.2119,NaN,NaN,0.6,-0.0322,0.0035,-0.0287,0.0323,0.0044,-0.0298
44071.9885,-18.2394,-15.2609,-14.6309,-15.4151,-21.057,-14.2045,NaN,NaN,0.6,-0.0322,0.0035,-0.0283,0.0323,0.0044,-0.0298
44075.9668,-18.2696,-15.2699,-14.9813,-16.1874,-21.155,-14.2076,NaN,NaN,0.6,-0.0321,0.0035,-0.0279,0.0323,0.0044,-0.0298
44079.9638,-18.2589,-15.1763,-14.7081,-15.0894,-21.1735,-14.2285,NaN,NaN,0.6,-0.0322,0.0034,-0.0286,0.0323,0.0044,-0.0298
44083.9742,-18.216,-15.0969,-14.3833,-14.9817,-21.0331,-14.1836,NaN,NaN,0.6,-0.0322,0.0034,-0.0289,0.0323,0.0044,-0.0298
44087.9661,-18.2164,-15.0223,-14.6249,-14.9238,-21.0809,-14.1747,NaN,NaN,0.6,-0.0322,0.0034,-0.0285,0.0323,0.0044,-0.0298
44091.9727,-18.2035,-15.0017,-14.6849,-15.6411,-20.9971,-14.13,NaN,NaN,0.6,-0.0321,0.0035,-0.028,0.0323,0.0044,-0.0298
44095.9757,-18.2156,-15.0091,-15.0763,-16.3741,-21.0931,-14.1316,NaN,NaN,0.6,-0.0321,0.0035,-0.0276,0.0323,0.0044,-0.0298
44099.9599,-18.2584,-15.0196,-15.2476,-16.226,-21.082,-14.0869,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0299
44103.9612,-18.3117,-15.1048,-15.3431,-16.5314,-21.0697,-14.1301,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0298
44107.951,-18.3301,-15.1254,-15.1464,-16.3661,-21.0824,-14.1062,NaN,NaN,0.6,-0.032,0.0035,-0.0274,0.0323,0.0044,-0.0298
44111.9691,-18.379,-15.1741,-15.2591,-16.598,-21.081,-14.0988,NaN,NaN,0.6,-0.032,0.0036,-0.0274,0.0323,0.0044,-0.0299
44116.0533,-18.3966,-15.1815,-15.1832,-16.0612,-21.0639,-14.0854,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0298
44119.9863,-18.4038,-15.1831,-15.236,-16.1265,-21.0146,-14.0869,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0299
44123.9787,-18.4214,-15.1905,-15.218,-15.7358,-21.0766,-14.0869,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0299
44127.9625,-18.4517,-15.2435,-15.2413,-16.1509,-21.0453,-14.1658,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0299
44132.0142,-18.4818,-15.2774,-15.2545,-15.863,-21.2231,-14.3478,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0045,-0.0298
44135.9853,-18.5065,-15.2864,-15.2474,-15.8859,-21.0936,-14.1762,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0298
44139.9589,-18.4872,-15.2774,-14.7558,-16.1204,-21.0893,-14.0884,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0298
44143.9747,-18.4763,-15.2774,-14.9811,-16.1686,-21.137,-14.1554,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0299
44147.96,-18.4631,-15.2376,-15.076,-15.7995,-20.9644,-14.1002,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0298
44151.9633,-18.4575,-15.1937,-15.112,-15.4514,-21.0449,-14.0958,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0298
44155.9716,-18.4576,-15.1688,-15.2072,-15.9275,-21.1122,-14.1212,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0298
44159.9621,-18.457,-15.1995,-15.0814,-16.485,-21.1053,-14.215,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0298
44164.0432,-18.4565,-15.2053,-15.1227,-16.1109,-21.1438,-14.2389,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0298
44167.9634,-18.4517,-15.2435,-15.0584,-16.3912,-21.0994,-14.1956,NaN,NaN,0.6,-0.0321,0.0035,-0.0273,0.0323,0.0044,-0.0298
44171.9963,-18.4522,-15.2376,-15.2006,-16.0066,-21.0999,-14.215,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0298
44176.0443,-18.4396,-15.236,-15.1052,-15.9307,-21.0941,-14.1956,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0298
44180.0002,-18.4401,-15.2302,-15.2476,-15.8614,-21.0624,-14.1539,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.0298
44183.9976,-18.4586,-15.226,-15.1773,-15.894,-21.1316,-14.2314,NaN,NaN,0.6,-0.032,0.0035,-0.0274,0.0323,0.0044,-0.0298
44187.9791,-18.469,-15.2318,-15.2606,-16.1355,-21.1116,-14.2031,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0298
44191.9799,-18.476,-15.2583,-15.3311,-16.4187,-20.8181,-14.0362,NaN,NaN,0.6,-0.032,0.0035,-0.0274,0.0323,0.0044,-0.0297
44195.9638,-18.4875,-15.2964,-15.3727,-16.2735,-21.0321,-14.2209,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0298
44199.9903,-18.4878,-15.3155,-15.361,-16.3037,-21.0453,-14.1911,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0298
44203.9743,-18.4811,-15.3081,-15.1064,-16.3832,-20.9829,-14.0705,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0298
44208.0408,-18.4819,-15.3214,-15.2062,-16.4519,-21.0824,-14.2075,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0298
44211.9654,-18.4869,-15.3272,-15.1767,-16.3507,-21.057,-14.1792,NaN,NaN,0.6,-0.0321,0.0035,-0.0275,0.0323,0.0044,-0.0297
44215.9958,-18.4877,-15.3404,-15.3015,-16.2122,-20.9847,-14.2997,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0297
44220.0061,-18.4945,-15.3229,-15.3731,-15.7299,-21.039,-14.1524,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0044,-0.0297
44223.9745,-18.499,-15.3346,-15.2778,-16.1485,-21.0882,-14.2016,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0044,-0.0298
44228.0005,-18.4941,-15.3288,-15.1419,-15.947,-21.0634,-14.142,NaN,NaN,0.6,-0.0321,0.0035,-0.0276,0.0323,0.0044,-0.0298
44231.9534,-18.4998,-15.279,-15.3673,-15.2671,-21.1063,-14.1778,NaN,NaN,0.6,-0.0321,0.0035,-0.0277,0.0323,0.0044,-0.0298
44235.9617,-18.5121,-15.2615,-15.3071,-15.7798,-21.0867,-14.2447,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0044,-0.0297
44239.9591,-18.5124,-15.2117,-15.3437,-15.3333,-21.0262,-14.2268,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0044,-0.0297
44243.9658,-18.5057,-15.2042,-15.2719,-16.0678,-20.9829,-14.0705,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0044,-0.0298
44247.9749,-18.5126,-15.1868,-15.3486,-15.9805,-20.959,-14.0496,NaN,NaN,0.6,-0.032,0.0035,-0.0276,0.0323,0.0044,-0.0298
44251.9802,-18.5059,-15.1793,-15.1237,-16.2047,-21.0273,-14.139,NaN,NaN,0.6,-0.0321,0.0035,-0.0276,0.0323,0.0044,-0.0298
44255.941,-18.4824,-15.1778,-14.9987,-16.2192,-20.8483,-14.1716,NaN,NaN,0.6,-0.0321,0.0035,-0.0276,0.0323,0.0044,-0.0298
44259.9597,-18.3848,-15.1932,-14.6613,-16.6629,-20.0836,-13.98,NaN,NaN,0.6,-0.032,0.0035,-0.0275,0.0323,0.0044,-0.0299
44263.9994,-17.3862,-15.1751,-13.1143,-16.0884,-18.4389,-13.5953,NaN,NaN,0.6,-0.0321,0.0035,-0.0274,0.0323,0.0044,-0.03
44267.964,-15.1056,-15.1489,-11.2097,-15.9406,-17.1937,-13.8573,NaN,NaN,0.6,-0.0321,0.0035,-0.0273,0.0323,0.0044,-0.0301
44272.0148,-13.9513,-15.1231,-9.9915,-15.8031,-16.2309,-13.7743,NaN,NaN,0.6,-0.0322,0.0035,-0.0274,0.0323,0.0044,-0.0303
44275.9876,-13.0148,-15.0689,-8.7948,-14.9531,-15.4566,-13.7205,NaN,NaN,0.6,-0.0323,0.0034,-0.0285,0.0323,0.0045,-0.0303
44280.0261,-12.4445,-14.9911,-8.0305,-14.9232,-15.2134,-13.6863,NaN,NaN,0.6,-0.0323,0.0034,-0.0289,0.0323,0.0045,-0.0303
44283.9902,-12.105,-14.8933,-7.5678,-14.2732,-15.1355,-13.7843,NaN,NaN,0.6,-0.0323,0.0034,-0.0291,0.0324,0.0045,-0.0303
44287.9814,-11.7884,-14.7176,-7.2906,-13.8177,-14.6022,-13.6097,NaN,NaN,0.6,-0.0323,0.0033,-0.0293,0.0323,0.0044,-0.0303
44291.9892,-11.6075,-14.5271,-6.7881,-13.4695,-14.9221,-13.5142,NaN,NaN,0.6,-0.0323,0.0033,-0.0295,0.0324,0.0044,-0.0303
44295.985,-11.5141,-14.3412,-6.7939,-13.3155,-14.945,-13.5271,NaN,NaN,0.6,-0.0323,0.0033,-0.0295,0.0324,0.0044,-0.0304
44299.9646,-11.5658,-14.2221,-7.3134,-13.5445,-15.0219,-13.6478,NaN,NaN,0.6,-0.0323,0.0033,-0.0296,0.0324,0.0044,-0.0304
